amplitude,frequency
0.0001278702,40039.062499999025
0.00027400756,129882.81249999684
0.00019789435,132812.49999999677
0.00029531927,133789.06249999674
0.00014613738,133789.06249999674
0.00027400756,132812.49999999677
0.00013091472,144531.24999999648
0.00022225059,134765.6249999967
0.00013700378,131835.9374999968
0.0001704936,131835.9374999968
0.0001491819,130859.37499999681
0.00021007247,128906.24999999686
0.00022833963,130859.37500000391
0.00035316532,130859.37500000036
0.00023747323,134765.6249999967
0.00016136002,135742.18750000407
0.0006637072,132812.49999999677
0.0002557404,132812.50000000038
0.00027400756,26367.18749999936
0.00013395926,127929.68749999689
0.00034403172,131835.9374999968
0.00047494646,133789.06249999674
0.00045972381,133789.06249999674
0.0001278702,129882.81249999684
0.00014309284,132812.49999999677
0.00019484982,131835.9374999968
0.00019484982,131835.9374999968
0.00017962718,143554.6874999965
0.00015527096,131835.9374999968
0.0001704936,139648.4374999966
0.00017658266,132812.49999999677
0.00015527096,41015.624999999
0.00041101134,132812.49999999677
0.00014613738,40039.062499999025
0.00022529511,132812.49999999677
0.00013700378,133789.06249999674
0.00014004832,131835.9374999968
0.0002557404,130859.37499999681
0.00017353812,135742.1874999967
0.00028009663,133789.06249999674
0.00030140832,131835.9374999968
0.00024051775,135742.1874999967
0.00012482567,133789.06249999674
0.00017353812,131835.9374999968
0.00020093888,131835.9374999968
0.00021007247,132812.49999999677
0.00035620984,129882.81249999684
0.0003074974,128906.24999999686
0.00014309284,132812.49999999677
0.0006241283,131835.9374999968
0.00022833963,136718.74999999668
0.0002983638,26367.18749999936
0.00013091472,25390.62499999938
0.0003318536,132812.49999999677
0.0004140559,133789.06249999674
0.0004079668,132812.49999999677
0.00014004832,141601.56249999657
0.00013700378,130859.37499999681
0.00019789435,132812.49999999677
0.00018876077,131835.9374999968
0.00014613738,40039.062499999025
0.00016440454,135742.1874999967
0.00015222642,131835.9374999968
0.00017658266,40039.062499999025
0.00013395926,130859.37499999681
0.00038969965,131835.9374999968
0.00023747323,145507.81249999645
0.00013395926,135742.1874999967
0.0002983638,130859.37499999681
0.00018571624,132812.49999999677
0.0002983638,132812.49999999677
0.00013091472,130859.37499999681
0.00029531927,128906.24999999686
0.0002679185,135742.1874999967
0.0001491819,134765.6249999967
0.0001826717,132812.49999999677
0.00017353812,132812.49999999677
0.00021311699,128906.24999999686
0.0003957887,129882.81250000389
0.00022225059,129882.81249999684
0.0001278702,139648.43750000038
0.0006363065,137695.31249999665
0.00029227475,133789.06249999674
0.00023747323,26367.18749999936
0.0001278702,143554.6875000004
0.00034403172,131835.9374999968
0.00038969965,128906.24999999686
0.0004475457,131835.9374999968
0.00014613738,139648.4374999966
0.00014309284,129882.81249999684
0.00019484982,131835.9374999968
0.00030445284,131835.9374999968
0.00015222642,145507.81249999645
0.00017353812,40039.062499999025
0.00014613738,132812.49999999677
0.00016744906,40039.062499999025
0.00015222642,131835.9374999968
0.0003653434,132812.49999999677
0.00023442869,135742.1874999967
0.00027096304,130859.37499999681
0.00016136002,135742.1874999967
0.00030140832,133789.06249999674
0.00030445284,130859.37499999681
0.00023138417,135742.1874999967
0.00012482567,136718.74999999668
0.00015831548,130859.37499999681
0.00015222642,128906.24999999686
0.0002679185,132812.49999999677
0.00031054192,132812.49999999677
0.00014309284,129882.81249999684
0.0006241283,130859.37499999681
0.00022225059,131835.93750000038
0.00021616153,27343.749999999334
0.00033489813,132812.49999999677
0.00013395926,133789.06249999674
0.00042927853,128906.24999999686
0.0004810355,139648.4374999966
0.00016744906,167968.74999999593
0.00018571624,130859.37499999681
0.0002466068,130859.37499999681
0.0002983638,131835.9374999968
0.0001826717,40039.062499999025
0.00013700378,130859.37499999681
0.00015222642,138671.87499999662
0.00016440454,134765.6249999967
0.00017658266,128906.24999999686
0.00038969965,132812.49999999677
0.00023442869,133789.06249999674
0.00013700378,132812.49999999677
0.00024965135,129882.81249999684
0.00016136002,134765.6249999967
0.00029531927,132812.49999999677
0.00027400756,128906.24999999686
0.0001278702,127929.68749999689
0.00020702794,133789.06249999674
0.00018876077,131835.9374999968
0.00016744906,132812.49999999677
0.0001278702,135742.1874999967
0.00021311699,131835.9374999968
0.00038665513,128906.24999999686
0.00032272004,128906.24999999686
0.0006058612,130859.37499999681
0.0002892302,133789.06249999674
0.00029227475,27343.749999999334
0.0002983638,132812.49999999677
0.0004171004,131835.9374999968
0.00048408002,131835.9374999968
0.00013395926,142578.12499999654
0.00023138417,131835.9374999968
0.00021007247,40039.062499999025
0.00014004832,146484.37499999645
0.00015527096,145507.81249999645
0.00014309284,133789.06249999674
0.00015527096,40039.062499999025
0.00015527096,40039.062499999025
0.00037143248,132812.49999999677
0.0002679185,133789.06249999674
0.0001278702,130859.37499999681
0.00024051775,130859.37499999681
0.00018571624,132812.49999999677
0.0002983638,133789.06249999674
0.00013091472,131835.9374999968
0.00031663096,134765.62499999854
0.0002557404,135742.1874999967
0.0001278702,133789.06249999674
0.00012178114,132812.49999999677
0.00018876077,132812.49999999677
0.00016136002,135742.1874999967
0.00021007247,131835.9374999968
0.00022833963,130859.37499999681
0.00040187777,129882.81250000036
0.00030140832,129882.81249999684
0.00014309284,140625.0000000004
0.0006637072,130859.37499999681
0.00025878492,133789.06249999674
0.00026182944,26367.18749999936
0.00033794268,130859.37499999681
0.0004384121,133789.06249999674
0.00048408002,129882.81249999684
0.00016744906,137695.31250000038
0.00015527096,133789.06249999674
0.00021311699,132812.49999999677
0.00013091472,144531.24999999648
0.00018876077,130859.37499999681
0.00016440454,145507.81249999645
0.00017962718,139648.4374999966
0.00015222642,133789.06249999674
0.00015831548,40039.062499999025
0.00014004832,132812.49999999677
0.00038665513,133789.06249999674
0.00033794268,134765.6249999967
0.0001491819,135742.1874999967
0.00013700378,135742.1874999967
0.00024965135,131835.9374999968
0.00016136002,136718.74999999668
0.00031967548,134765.6249999967
0.00013700378,127929.68749999689
0.00032272004,129882.81250000389
0.00014004832,130859.37499999681
0.00021007247,134765.6249999967
0.00013091472,132812.49999999677
0.00016136002,132812.49999999677
0.0001918053,131835.9374999968
0.00015831548,131835.9374999968
0.00013091472,131835.9374999968
0.00022529511,132812.49999999677
0.00036838796,130859.37499999948
0.00034403172,128906.24999999686
0.00016744906,136718.74999999668
0.0006241283,132812.49999999677
0.00028009663,133789.06249999674
0.00021616153,27343.749999999334
0.00034707625,133789.06249999674
0.00041101134,128906.24999999686
0.00046581286,130859.37499999681
0.00014613738,130859.37499999681
0.00014613738,40039.062499999025
0.0001826717,133789.06249999674
0.00021616153,131835.9374999968
0.00019484982,131835.9374999968
0.00013395926,143554.6874999965
0.0001704936,142578.12499999654
0.00015527096,134765.6249999967
0.00016136002,127929.68749999689
0.00014004832,132812.49999999677
0.00037752153,132812.49999999677
0.0001278702,135742.1874999967
0.00023442869,144531.24999999648
0.00014613738,132812.49999999677
0.00021007247,130859.37499999681
0.00014613738,132812.49999999677
0.00031967548,133789.06249999674
0.00031663096,130859.37499999681
0.00021007247,135742.1874999967
0.0001918053,131835.9374999968
0.00016440454,132812.49999999677
0.00015222642,133789.06249999674
0.00021616153,132812.49999999677
0.00036838796,129882.81250000389
0.00027096304,129882.81249999684
0.00033794268,133789.06249999674
0.0006180393,129882.81249999684
0.00028618568,132812.49999999677
0.00023747323,27343.749999999334
0.00033489813,133789.06249999674
0.00016440454,132812.49999999677
0.00047799098,134765.6249999967
0.00012482567,129882.81249999684
0.0001491819,128906.24999999686
0.00026182944,131835.9374999968
0.00020702794,130859.37499999681
0.00014309284,144531.24999999648
0.00015831548,40039.062499999025
0.00016744906,133789.06249999674
0.0001491819,128906.24999999686
0.00013700378,142578.12499999654
0.0003836106,132812.49999999677
0.00018876077,141601.56249999657
0.00013395926,132812.49999999677
0.00020702794,129882.81249999684
0.00017353812,134765.6249999967
0.0003074974,132812.49999999677
0.0002983638,130859.37499999681
0.0001278702,128906.24999999686
0.00023138417,133789.06249999674
0.0001278702,131835.9374999968
0.00018876077,131835.9374999968
0.00015831548,131835.9374999968
0.00019484982,132812.49999999677
0.00038969965,131835.9374999968
0.00026182944,130859.37499999681
0.00070633064,129882.81249999684
0.00022225059,131835.9374999968
0.00021920605,26367.18749999936
0.0001278702,134765.6249999967
0.00035012077,133789.06249999674
0.0003653434,133789.06249999674
0.00045667926,130859.37499999681
0.0001491819,131835.9374999968
0.00013395926,130859.37499999681
0.00017353812,129882.81249999684
0.0002039834,131835.9374999968
0.00021311699,133789.06249999674
0.00014309284,145507.81249999645
0.00014309284,137695.31249999665
0.00016440454,134765.6249999967
0.0001826717,40039.062499999025
0.00016440454,130859.37499999681
0.00042623398,131835.9374999968
0.00013091472,129882.81249999684
0.00022833963,132812.49999999677
0.00013395926,132812.49999999677
0.00022529511,130859.37499999681
0.0001491819,134765.6249999967
0.00031358644,134765.6249999967
0.00014613738,130859.37499999681
0.0002557404,128906.24999999686
0.00013395926,130859.37499999681
0.00021311699,134765.6249999967
0.00014004832,132812.49999999677
0.00015831548,130859.37499999681
0.0001918053,132812.49999999677
0.00016136002,131835.9374999968
0.00013091472,133789.06249999674
0.00019484982,132812.49999999677
0.00035620984,129882.81250000036
0.00029531927,135742.1874999967
0.0006180393,131835.9374999968
0.00028314115,132812.49999999677
0.00024356227,133789.06249999674
0.00035012077,132812.49999999677
0.00014004832,131835.9374999968
0.00039274417,128906.24999999686
0.00047494646,131835.9374999968
0.00013700378,131835.9374999968
0.00013091472,134765.6249999967
0.00022529511,132812.49999999677
0.0001491819,133789.06249999674
0.00022529511,130859.37499999681
0.00016136002,40039.062499999025
0.00015831548,133789.06249999674
0.00015527096,128906.24999999686
0.00014309284,40039.062499999025
0.00036838796,134765.6249999967
0.0002466068,132812.49999999677
0.00013091472,133789.06249999674
0.0002557404,132812.49999999677
0.00020093888,136718.74999999668
0.00033794268,133789.06249999674
0.00032880908,130859.37499999681
0.00013395926,130859.37499999681
0.00022529511,137695.31249999665
0.00018876077,131835.9374999968
0.00016136002,135742.1874999967
0.0001704936,127929.68749999689
0.00023138417,131835.9374999968
0.0003957887,129882.81249999949
0.00027096304,129882.81249999684
0.00066979625,132812.49999999677
0.00035316532,135742.1874999967
0.00021920605,134765.6249999967
0.0003622989,130859.37499999681
0.00040187777,128906.24999999686
0.00045667926,128906.24999999686
0.00013395926,139648.4374999966
0.00016136002,131835.9374999968
0.00013395926,130859.37499999681
0.00021616153,127929.68749999689
0.0001278702,131835.9374999968
0.0001278702,132812.49999999677
0.00018571624,133789.06250000038
0.00014309284,40039.062499999025
0.0001704936,139648.4374999966
0.0001704936,134765.6249999967
0.00015222642,40039.062499999025
0.00016136002,40039.062499999025
0.00039274417,132812.49999999677
0.00025878492,146484.37499999645
0.00014613738,134765.6249999967
0.0001278702,131835.9374999968
0.00023747323,132812.49999999677
0.00020702794,134765.6249999967
0.0002679185,133789.06249999674
0.0001278702,129882.81249999684
0.00028314115,131835.93749999948
0.00016136002,129882.81249999684
0.00024051775,134765.6249999967
0.00013700378,132812.49999999677
0.00016440454,131835.9374999968
0.00016136002,132812.49999999677
0.00016136002,132812.49999999677
0.0003409872,131835.9374999968
0.0002983638,128906.24999999686
0.00014004832,136718.74999999668
0.0005754159,129882.81249999684
0.0004079668,132812.49999999677
0.000264874,133789.06249999674
0.0001491819,130859.37499999681
0.0003318536,131835.9374999968
0.0004140559,127929.68749999689
0.00045972381,130859.37499999681
0.00014613738,131835.9374999968
0.00016136002,131835.9374999968
0.00019789435,133789.06249999674
0.00012482567,131835.9374999968
0.00018571624,134765.6249999967
0.00013700378,176757.8124999957
0.00016136002,138671.87499999662
0.00017962718,131835.9374999968
0.00014613738,134765.6249999967
0.00013700378,131835.9374999968
0.0003957887,131835.9374999968
0.0001278702,128906.24999999686
0.00013700378,130859.37499999681
0.00024965135,146484.37499999645
0.00015527096,131835.9374999968
0.00013091472,132812.49999999677
0.0001278702,39062.49999999905
0.00021920605,131835.9374999968
0.0001704936,135742.1874999967
0.000264874,133789.06249999674
0.00033794268,129882.81249999684
0.00013395926,128906.24999999686
0.00022225059,133789.06249999674
0.00015527096,128906.24999999686
0.00017658266,130859.37499999681
0.0001826717,131835.9374999968
0.00014613738,131835.9374999968
0.00021616153,131835.9374999968
0.00036838796,128906.25000000036
0.00025269587,133789.06249999674
0.0005967276,132812.49999999677
0.00038969965,133789.06249999674
0.00023138417,27343.749999999334
0.0003409872,131835.9374999968
0.00039274417,128906.24999999686
0.0004932136,128906.25000000036
0.0001278702,130859.37499999681
0.0001826717,130859.37499999681
0.00015222642,130859.37499999681
0.00030140832,130859.37499999681
0.00024356227,130859.37499999681
0.00014613738,146484.37499999645
0.0002039834,40039.062499999025
0.00013091472,132812.49999999677
0.00014309284,132812.49999999677
0.00016136002,130859.37499999681
0.00038969965,140624.99999999657
0.00022529511,146484.37499999645
0.00014004832,133789.06249999674
0.00016136002,131835.9374999968
0.0001491819,130859.37499999681
0.0002466068,132812.49999999677
0.00016744906,136718.74999999668
0.00014004832,133789.06249999674
0.00035316532,133789.06250000402
0.00027705208,133789.06249999674
0.00022833963,134765.6249999967
0.00017353812,132812.49999999677
0.00015222642,131835.9374999968
0.00015831548,132812.49999999677
0.0004079668,132812.49999999677
0.00025269587,128906.24999999686
0.00013091472,135742.1874999967
0.0005967276,131835.93750000396
0.00019789435,131835.9374999968
0.00042623398,132812.50000000038
0.00015222642,132812.49999999677
0.00031967548,132812.49999999677
0.00039883325,130859.37499999681
0.00045059022,130859.37499999681
0.00013700378,131835.9374999968
0.0001704936,130859.37499999681
0.00021616153,131835.9374999968
0.00026182944,132812.49999999677
0.00014309284,40039.062499999025
0.00016744906,40039.062499999025
0.0001704936,131835.9374999968
0.00017353812,128906.24999999686
0.00014613738,134765.6249999967
0.00037143248,133789.06249999674
0.0002557404,138671.87499999662
0.00014613738,133789.06249999674
0.00020093888,132812.49999999677
0.00015527096,133789.06249999674
0.00031663096,133789.06249999674
0.0001278702,130859.37499999681
0.00029531927,131835.93750000396
0.00014004832,128906.24999999686
0.00022833963,135742.1874999967
0.00016744906,131835.9374999968
0.00015831548,130859.37499999681
0.0001704936,131835.9374999968
0.00023747323,131835.9374999968
0.00027705208,133789.06249999674
0.00059063855,131835.9374999968
0.00024356227,138671.87499999662
0.000264874,27343.749999999334
0.00032576456,132812.49999999677
0.00033489813,130859.37499999681
0.0005480151,132812.49999999677
0.00014613738,130859.37499999681
0.00025878492,131835.9374999968
0.00021616153,130859.37499999681
0.00013700378,141601.56249999657
0.00015831548,140624.99999999657
0.00016440454,132812.49999999677
0.00017353812,40039.062499999025
0.00015831548,131835.9374999968
0.00037752153,137695.31249999665
0.00025269587,147460.93749999642
0.00014613738,131835.9374999968
0.00022833963,130859.37499999681
0.00016136002,132812.49999999677
0.00032880908,133789.06249999674
0.0001278702,132812.49999999677
0.00031358644,130859.37499999681
0.00023442869,133789.06249999674
0.00015527096,135742.1874999967
0.00016440454,131835.9374999968
0.00017962718,131835.9374999968
0.00014613738,133789.06249999674
0.00038665513,129882.81249999684
0.00028314115,129882.81249999684
0.00013395926,130859.37499999681
0.00059368304,136718.74999999668
0.00022529511,133789.06250000038
0.00038665513,134765.6249999967
0.00016440454,144531.24999999648
0.00034707625,130859.37499999681
0.00040187777,127929.68749999689
0.00056323776,132812.49999999677
0.00017962718,131835.9374999968
0.00017658266,131835.9374999968
0.00022529511,131835.9374999968
0.00031663096,134765.6249999967
0.00014309284,145507.81249999645
0.00017658266,40039.062499999025
0.00016440454,132812.49999999677
0.00014613738,134765.6249999967
0.00015527096,133789.06249999674
0.0003836106,132812.49999999677
0.00022225059,146484.37499999645
0.00015527096,135742.1874999967
0.00026182944,131835.9374999968
0.00028009663,146484.37499999645
0.00031358644,133789.06249999674
0.00013395926,129882.81249999684
0.00030140832,130859.37499999681
0.00013395926,129882.81249999684
0.0001826717,133789.06249999674
0.00017962718,131835.9374999968
0.0001704936,131835.9374999968
0.00014613738,130859.37499999681
0.00039883325,131835.9374999968
0.00029227475,127929.68749999689
0.00015831548,137695.31249999665
0.0005754159,130859.37499999681
0.00024051775,131835.9374999968
0.00035316532,27343.750000000076
0.00014004832,131835.9374999968
0.00032272004,132812.49999999677
0.00034707625,128906.24999999686
0.00047494646,134765.6249999967
0.0001278702,131835.9374999968
0.0001826717,128906.24999999686
0.00022225059,133789.06249999674
0.00013395926,130859.37499999681
0.000264874,132812.49999999677
0.00014309284,146484.37499999645
0.00016744906,140624.99999999657
0.00018571624,132812.49999999677
0.00015527096,40039.062499999025
0.00015831548,132812.49999999677
0.00039274417,134765.6249999967
0.00027705208,146484.37499999645
0.00014309284,134765.6249999967
0.0001278702,129882.81249999684
0.0002466068,127929.68749999689
0.00014309284,131835.9374999968
0.00032576456,133789.06249999674
0.00016744906,128906.24999999686
0.00027705208,127929.68750000036
0.00022833963,136718.74999999668
0.0001826717,131835.9374999968
0.00017353812,132812.49999999677
0.00016744906,132812.49999999677
0.0003653434,131835.9374999968
0.0002557404,134765.6249999967
0.00014613738,135742.18750000407
0.00070633064,134765.6249999967
0.00020093888,129882.81250000036
0.0004049223,133789.06249999674
0.00013091472,131835.9374999968
0.00032576456,131835.93750000038
0.00038056605,128906.25000000036
0.0005023472,133789.06249999674
0.00013395926,132812.49999999677
0.00015222642,132812.49999999677
0.00020093888,131835.9374999968
0.00023138417,130859.37499999681
0.00017353812,166992.18749999593
0.00016440454,134765.6249999967
0.00017962718,131835.9374999968
0.0001704936,40039.062499999025
0.00015527096,131835.9374999968
0.00017962718,130859.37499999681
0.00040187777,132812.4999999999
0.0002679185,146484.37499999645
0.00015222642,133789.06249999674
0.00022529511,130859.37499999681
0.00013091472,132812.49999999677
0.00028009663,133789.06249999674
0.00025269587,134765.6249999967
0.00014004832,130859.37499999681
0.00022833963,135742.1874999967
0.00014004832,135742.1874999967
0.00019484982,131835.9374999968
0.00016440454,131835.9374999968
0.0001918053,132812.49999999677
0.00012482567,131835.9374999968
0.00039883325,130859.37500000036
0.0002679185,130859.37499999681
0.0001278702,137695.31249999665
0.0005967276,129882.81249999684
0.00029227475,144531.24999999648
0.00045667926,128906.24999999686
0.00012482567,143554.6874999965
0.00035620984,132812.49999999677
0.00042927853,133789.06249999674
0.00050539174,132812.49999999677
0.00023747323,133789.06249999674
0.0001491819,132812.49999999677
0.00018876077,136718.74999999668
0.00025878492,132812.49999999677
0.00015527096,142578.12499999654
0.00017962718,40039.062499999025
0.00018571624,131835.9374999968
0.00016440454,131835.9374999968
0.00015222642,134765.6249999967
0.00036838796,133789.06249999674
0.00013091472,40039.062499999025
0.000264874,127929.68749999689
0.0001491819,27343.749999999334
0.0002557404,131835.9374999968
0.00020093888,135742.1874999967
0.00028009663,133789.06249999674
0.00032576456,132812.49999999677
0.0002039834,132812.49999999677
0.0001704936,131835.9374999968
0.00018876077,131835.9374999968
0.00013091472,128906.24999999686
0.0002466068,131835.9374999968
0.00029227475,128906.24999999686
0.0006149948,136718.74999999668
0.00025878492,134765.62500000038
0.0004475457,132812.49999999677
0.00032880908,132812.49999999677
0.00014004832,131835.9374999999
0.00039274417,128906.25000000036
0.00045059022,133789.06249999674
0.00021311699,132812.49999999677
0.00016136002,130859.37499999681
0.00019484982,131835.9374999968
0.00018571624,133789.06249999674
0.00013700378,40039.062499999025
0.00017658266,40039.062499999025
0.0001826717,132812.49999999677
0.0001491819,133789.06249999674
0.0001278702,129882.81249999684
0.00016744906,131835.9374999968
0.00020702794,139648.4374999966
0.0003622989,132812.50000000038
0.00024051775,134765.6249999967
0.00014309284,134765.6249999967
0.00022833963,131835.9374999968
0.0001704936,136718.74999999668
0.0003318536,133789.06249999674
0.00015222642,130859.37499999681
0.00028009663,131835.9374999968
0.00022529511,134765.6249999967
0.00018571624,132812.49999999677
0.00016440454,132812.49999999677
0.00017962718,131835.9374999968
0.00035925437,131835.9374999968
0.00028009663,129882.81249999684
0.00014613738,137695.31249999665
0.000587594,131835.9374999968
0.0002679185,132812.49999999677
0.00039883325,27343.749999999334
0.00015222642,132812.49999999677
